1,8.81237336799677
2,8.748240340995835
4,9.73365896299947
8,9.734091608996096
16,9.40250305900554
32,9.540258398999867
64,9.74330273400119
128,9.533605279000767
256,9.64198419800232
512,9.40344750800432
1024,9.484435461003159
2048,9.34666319200187
4096,9.98719244699896
8192,9.19965097399836
16384,9.342971694997686
32768,9.36020024499885
65536,9.420007439002802
