1,11.984348342004523
2,11.516188500005228
4,12.719012528999883
8,13.365101675997721
16,12.783548348001204
32,13.281021087997942
64,13.324121921999904
128,13.163681090001774
256,12.872986526002933
512,13.811786632999429
1024,14.206767944000603
2048,13.783872990003147
4096,14.602860721002799
8192,13.857265361999453
16384,13.898373684001854
32768,13.9551839390042
65536,13.918601097997453
